Transaction ID,CPU Time,I/O on Disk,% Read Operations
87730,2.2645,3,93
87731,1.9807,3,88
87732,1.9561,3,87
87733,1.8434,3,90
87734,2.0204,3,16
87735,1.6951,3,0
87736,1.8552,3,12
87737,2.3609,3,84
87738,1.8174,3,1
87739,1.9283,3,6
87740,1.9012,3,96
87741,2.5596,3,8
87742,2.0568,3,10
87743,2.1339,3,11
87744,2.516,3,10
87745,1.8775,3,83
87746,2.6558,3,8
87747,2.2217,3,13
87748,2.1434,3,13
87749,2.2337,4,12
87750,1.9423,3,10
87751,2.2532,3,99
87752,1.6912,3,7
87753,2.2991,3,87
87754,2.17,3,0
87755,1.8995,3,7
87756,2.1401,3,11
87757,1.9691,3,8
87758,1.8955,3,6
87759,2.2061,3,11
87760,2.0544,3,15
87761,1.9728,3,6
87762,1.7236,3,16
87763,2.3645,3,18
87764,2.1863,3,16
87765,2.0668,3,18
87766,1.8343,3,89
87767,2.0643,3,100
87768,2.081,3,95
87769,2.2488,3,5
87770,1.7959,3,8
87771,1.598,3,100
87772,2.1281,3,19
87773,2.0028,3,89
87774,1.9812,3,14
87775,2.1044,3,89
87776,2.1284,3,81
87777,2.118,3,79
87778,2.5759,3,10
87779,2.5866,3,15
87780,2.1654,3,94
87781,2.3941,3,8
87782,2.1961,3,92
87783,2.0241,3,8
87784,2.3464,3,10
87785,2.346,3,13
87786,2.1653,3,10
87787,2.0259,3,17
87788,2.2426,3,8
87789,2.3088,3,87
87790,1.7005,3,89
87791,2.0618,3,81
87792,1.7826,3,15
87793,1.8399,3,18
87794,2.0282,3,18
87795,2.0642,3,5
87796,2.2085,3,8
87797,1.7494,3,12
87798,2.2358,3,94
87799,2.4001,3,11
87800,1.8206,3,87
87801,2.2689,3,21
87802,2.1732,3,12
87803,1.9126,3,12
87804,2.0517,3,80
87805,2.1077,3,19
87806,2.0172,3,86
87807,1.8205,3,1
87808,2.1795,3,91
87809,2.0954,3,9
87810,1.9309,3,84
87811,2.1261,3,100
87812,2.2931,3,5
87813,1.996,3,91
87814,1.9478,3,21
87815,2.1728,3,90
87816,2.4132,3,89
87817,2.0898,3,91
87818,1.7568,3,3
87819,2.2662,3,86
87820,2.1623,3,10
87821,2.0792,3,13
87822,2.0955,3,5
87823,1.891,3,17
87824,2.2119,3,17
87825,1.8225,3,14
87826,1.9075,3,93
87827,2.1599,3,89
87828,2.3652,3,81
87829,2.1769,3,0
87830,2.049,3,84
87831,1.7107,3,6
87832,1.8659,3,93
87833,2.158,3,13
87834,2.0283,3,5
87835,2.5293,3,92
87836,2.1549,3,11
87837,1.9799,3,89
87838,2.1444,3,23
87839,1.975,3,79
87840,2.1994,3,87
87841,1.9599,2,3
87842,2.2698,3,88
87843,2.2116,3,13
87844,2.3485,3,91
87845,1.9704,3,90
87846,1.8784,3,10
87847,2.1677,3,9
87848,2.0194,3,0
87849,2.2991,3,19
87850,1.829,3,90
87851,2.1065,3,94
87852,1.9552,3,3
87853,2.323,3,19
87854,2.1038,3,92
87855,2.3422,3,2
87856,1.8997,3,6
87857,2.3845,3,7
87858,1.8637,3,11
87859,2.2551,3,10
87860,1.6533,3,94
87861,1.7875,3,90
87862,2.1556,3,89
87863,2.2736,3,10
87864,2.0221,3,11
87865,2.1757,3,80
87866,2.1593,3,5
87867,1.9928,3,8
87868,2.2229,3,24
87869,2.5128,3,6
87870,1.877,3,15
87871,2.2215,3,11
87872,1.9987,3,4
87873,1.8499,3,11
87874,1.5796,3,5
87875,2.0044,3,5
87876,2.3201,3,7
87877,2.0378,3,14
87878,1.9536,3,95
87879,2.5292,3,95
87880,2.1997,3,10
87881,2.3191,3,85
87882,2.0886,3,95
87883,2.3146,3,91
87884,2.3363,3,93
87885,1.8097,3,3
87886,2.1118,3,86
87887,2.1318,3,10
87888,1.8346,3,84
87889,1.9781,3,91
87890,2.2187,3,98
87891,2.0361,3,5
87892,1.9631,3,96
87893,1.6691,3,88
87894,2.123,3,12
87895,1.8304,3,13
87896,2.399,3,9
87897,2.0321,3,10
87898,1.9949,3,5
87899,2.3364,3,11
87900,1.9277,3,92
87901,2.1502,3,94
87902,2.0946,3,14
87903,1.9904,3,9
87904,2.0588,3,6
87905,1.7817,3,13
87906,1.7383,3,91
87907,2.0948,3,91
87908,1.9445,3,8
87909,2.238,3,90
87910,1.9328,3,13
87911,2.4219,3,93
87912,1.8995,3,5
87913,1.873,3,23
87914,2.4919,3,85
87915,2.1926,3,88
87916,1.9836,3,91
87917,2.0112,3,100
87918,1.779,3,12
87919,2.2298,3,3
87920,2.0236,3,4
87921,2.2189,3,83
87922,2.1731,3,93
87923,1.7198,3,91
87924,2.0328,3,97
87925,2.1456,3,5
87926,1.8767,3,9
87927,1.5366,3,18
87928,2.2066,3,11
87929,2.2202,3,1
87930,2.2928,3,17
87931,1.8647,3,10
87932,1.9495,3,94
87933,1.7733,3,20
87934,2.2512,3,12
87935,2.1796,3,82
87936,2.1513,3,9
87937,1.8734,3,9
87938,2.2823,3,89
87939,2.2496,3,98
87940,2.0234,3,97
87941,1.5878,3,86
87942,1.9086,3,96
87943,1.9056,3,88
87944,2.3532,3,85
87945,1.8251,3,91
87946,1.9101,3,5
87947,2.06,3,9
87948,1.9543,3,17
87949,2.2972,3,90
87950,2.1529,3,1
87951,1.8781,3,4
87952,2.2716,3,85
87953,2.3538,3,15
87954,2.3288,3,99
87955,1.8411,3,6
87956,2.2389,3,92
87957,1.888,3,8
87958,1.9209,3,87
87959,1.9583,3,9
87960,2.1772,3,91
87961,2.2798,3,89
87962,1.8205,3,93
87963,1.7609,4,90
87964,1.7668,3,89
87965,2.1459,3,15
87966,2.2456,3,8
87967,2.1389,3,94
87968,2.1298,3,8
87969,2.1651,3,91
87970,2.1134,4,93
87971,2.3794,3,3
87972,2.1753,3,18
87973,1.9699,3,6
87974,2.1469,3,14
87975,2.2871,3,89
87976,2.001,3,95
87977,2.0871,3,0
87978,1.9298,3,15
87979,1.9892,3,11
87980,2.0086,3,13
87981,2.1281,3,88
87982,2.2451,3,89
87983,2.0905,3,0
87984,2.1771,3,89
87985,2.2209,3,91
87986,2.0194,3,9
87987,2.4106,3,84
87988,2.4713,3,84
87989,2.1831,3,9
87990,1.7751,3,3
87991,2.2614,3,86
87992,1.9869,3,86
87993,1.8296,3,10
87994,2.0708,3,7
87995,2.2767,3,9
87996,1.9439,3,94
87997,1.9785,3,11
87998,2.2741,3,5
87999,1.8622,3,82
88000,2.2233,3,10
88001,2.0789,3,7
88002,2.2241,3,82
88003,1.7894,3,92
88004,1.988,3,94
88005,1.8539,3,99
88006,2.1001,3,16
88007,2.1341,3,87
88008,2.0852,3,90
88009,2.1914,3,88
88010,1.8494,3,88
88011,2.2786,3,14
88012,2.2612,3,18
88013,1.8003,3,95
88014,2.1674,3,11
88015,2.347,3,90
88016,2.1133,3,10
88017,2.0492,3,9
88018,1.9696,3,16
88019,2.3134,3,5
88020,1.9308,3,98
88021,2.0845,3,94
88022,2.2187,3,11
88023,1.9175,3,19
88024,2.0784,3,17
88025,2.5503,3,14
88026,2.5769,3,84
88027,2.1608,3,9
88028,2.2518,3,8
88029,1.9463,3,85
88030,2.1161,3,86
88031,1.7388,3,15
88032,2.1214,3,85
88033,2.1647,3,7
88034,2.2361,3,91
88035,2.414,3,92
88036,1.871,3,4
88037,1.8952,3,16
88038,2.3481,3,92
88039,2.0614,3,94
88040,2.0448,3,8
88041,2.1137,3,16
88042,1.9688,3,92
88043,2.2802,3,18
88044,1.9957,3,89
88045,1.6296,3,6
88046,1.7894,3,12
88047,2.1845,3,13
88048,2.3468,3,9
88049,2.2171,3,24
88050,1.9066,3,82
88051,2.1277,3,84
88052,2.1684,4,8
88053,2.0737,3,90
88054,2.2719,3,87
88055,2.1489,3,14
88056,2.268,3,9
88057,2.3375,3,4
88058,2.0748,3,87
88059,2.1114,3,86
88060,2.2482,3,7
88061,2.0931,3,91
88062,2.2989,3,18
88063,1.8954,3,91
88064,1.8317,3,12
88065,1.8979,3,86
88066,2.0191,3,88
88067,2.0849,3,9
88068,2.1578,3,10
88069,2.0126,3,93
88070,2.2012,3,91
88071,1.8763,3,90
88072,2.0287,3,12
88073,1.8324,3,91
88074,2.3847,3,18
88075,2.1061,4,10
88076,2.2936,3,10
88077,1.8085,3,92
88078,2.0712,3,89
88079,1.9758,3,85
88080,1.9848,3,86
88081,2.1101,3,16
88082,1.9046,3,95
88083,1.7644,3,84
88084,2.0488,3,82
88085,2.2464,3,0
88086,1.9361,3,15
88087,2.3391,3,13
88088,2.1832,3,91
88089,2.4163,3,14
88090,2.0558,3,86
88091,2.4274,3,11
88092,1.9393,3,93
88093,1.8958,3,89
88094,1.9306,3,80
88095,2.2286,3,12
88096,2.1619,3,15
88097,2.1888,3,96
88098,2.118,3,96
88099,2.0973,3,2
88100,2.3583,4,0
88101,2.2081,3,88
88102,1.9685,3,93
88103,2.1967,3,93
88104,2.4132,3,89
88105,2.2329,3,7
88106,2.004,3,15
88107,1.8989,3,92
88108,2.0503,3,4
88109,2.1439,3,17
88110,2.1994,3,9
88111,2.2789,3,95
88112,1.9902,3,20
88113,1.6026,3,0
88114,2.2515,3,15
88115,2.3502,3,16
88116,2.0675,3,5
88117,2.0205,3,14
88118,2.3297,3,83
88119,2.226,3,10
88120,1.8393,3,8
88121,2.1107,3,92
88122,2.0658,3,12
88123,2.007,3,87
88124,1.8393,3,89
88125,2.075,3,16
88126,2.2182,3,15
88127,2.4819,3,85
88128,2.0806,3,86
88129,2.291,3,94
88130,1.7335,3,90
88131,2.515,3,13
88132,2.1733,3,85
88133,1.9966,3,7
88134,2.1317,3,12
88135,2.1239,3,87
88136,2.0401,3,88
88137,2.0749,3,9
88138,2.1188,3,8
88139,2.0997,3,15
88140,2.2902,3,12
88141,2.1967,3,94
88142,2.1844,3,5
88143,2.0241,3,10
88144,1.832,3,13
88145,1.8304,3,88
88146,1.9747,3,87
88147,2.2728,3,100
88148,2.1015,3,100
88149,2.324,3,4
88150,2.0373,3,21
88151,2.0032,3,87
88152,2.3318,3,91
88153,1.9377,3,6
88154,2.2087,3,17
88155,2.0546,3,98
88156,1.7819,3,93
88157,2.0435,3,15
88158,2.2483,3,2
88159,1.9394,3,22
88160,2.4157,3,92
88161,1.95,3,89
88162,2.2892,3,95
88163,2.1348,3,14
88164,2.0928,3,8
88165,1.8618,3,92
88166,2.08,3,14
88167,2.0719,3,93
88168,2.2569,3,88
88169,2.111,3,3
88170,1.9763,3,15
88171,1.7774,3,94
88172,2.271,4,79
88173,1.9612,3,83
88174,2.0961,3,100
88175,1.685,3,10
88176,2.1989,3,88
88177,2.309,3,7
88178,2.1983,3,89
88179,1.959,3,91
88180,1.8771,3,8
88181,2.4113,3,10
88182,2.4188,3,19
88183,2.256,3,82
88184,1.8918,3,81
88185,2.3935,3,8
88186,2.2226,3,12
88187,2.1232,3,7
88188,2.0329,3,11
88189,1.7474,3,85
88190,1.6335,3,95
88191,1.9364,3,99
88192,2.361,3,11
88193,2.2873,3,90
88194,2.1508,3,95
88195,2.0674,3,11
88196,2.2042,3,9
88197,1.8726,3,92
88198,2.2447,3,3
88199,2.4642,3,100
88200,2.0665,3,11
88201,1.8705,3,10
88202,2.2551,3,90
88203,1.9643,3,13
88204,1.934,3,2
88205,1.9082,3,7
88206,1.935,3,91
88207,2.0342,3,96
88208,2.1946,3,7
88209,2.2211,3,18
88210,1.8625,3,12
88211,1.9006,3,85
88212,2.1451,3,93
88213,2.025,3,90
88214,2.0371,3,14
88215,2.2153,3,92
88216,1.9783,3,90
88217,2.0633,3,12
88218,1.9916,3,9
88219,2.0994,3,92
88220,2.2378,3,93
88221,2.1471,3,93
88222,2.1939,4,16
88223,2.0539,3,8
88224,2.0285,3,7
88225,2.1199,3,13
88226,2.0325,3,99
88227,2.1181,3,96
88228,2.1959,3,90
88229,1.7986,3,1
88230,2.1964,3,92
88231,2.2101,3,15
88232,1.7602,3,96
88233,2.29,3,87
88234,2.011,3,82
88235,2.0055,3,99
88236,1.8264,3,95
88237,2.2411,3,90
88238,2.2499,3,5
88239,1.9702,3,10
88240,2.2719,3,83
88241,1.9995,3,11
88242,2.3329,3,91
88243,1.9809,3,11
88244,2.0748,3,92
88245,2.0268,3,84
88246,2.0842,3,24
88247,2.1294,3,21
88248,2.1061,3,88
88249,2.2379,3,12
88250,2.1522,3,83
88251,2.3388,3,89
88252,2.2128,3,10
88253,1.9477,3,9
88254,2.2588,3,88
88255,2.1474,3,91
88256,1.9853,3,97
88257,2.0012,3,90
88258,1.8201,3,6
88259,2.0171,3,88
88260,1.9297,3,14
88261,1.9231,3,6
88262,1.9623,3,92
88263,2.2124,3,18
88264,2.2993,3,11
88265,2.4818,3,21
88266,2.2267,3,89
88267,2.3705,3,14
88268,1.8004,3,83
88269,1.9905,3,89
88270,2.2354,3,86
88271,2.0323,3,87
88272,1.8571,3,21
88273,1.9768,3,90
88274,2.0215,3,89
88275,1.7606,3,92
88276,2.1677,3,9
88277,2.1522,3,90
88278,2.3119,3,90
88279,1.7156,3,12
88280,2.0603,3,16
88281,2.169,3,5
88282,2.0558,3,90
88283,2.1431,3,9
88284,1.9654,3,11
88285,2.381,3,88
88286,2.2284,3,7
88287,2.2016,3,90
88288,1.9821,3,8
88289,2.1072,3,8
88290,2.0058,3,5
88291,1.9259,3,11
88292,2.3084,3,92
88293,2.2309,3,14
88294,2.134,3,87
88295,1.9567,3,83
88296,2.3406,3,95
88297,2.2467,3,83
88298,2.1854,3,93
88299,1.8894,3,84
88300,2.2092,3,87
88301,1.9216,3,94
88302,1.6914,3,12
88303,2.2163,3,10
88304,2.0855,3,4
88305,2.0461,3,80
88306,1.8552,3,83
88307,2.3218,3,9
88308,2.3514,3,12
88309,1.7833,3,82
88310,1.9605,3,11
88311,2.0925,3,95
88312,2.1687,3,10
88313,2.1564,3,88
88314,1.9264,3,90
88315,1.8722,3,7
88316,1.936,3,87
88317,2.3014,3,9
88318,2.0986,3,4
88319,2.0245,3,12
88320,2.0898,3,21
88321,2.0936,3,9
88322,2.2001,3,6
88323,2.1854,4,9
88324,2.002,3,5
88325,1.8711,3,88
88326,2.1231,3,89
88327,1.7466,3,6
88328,2.1726,3,9
88329,1.9907,3,0
88330,2.0246,3,100
88331,1.8202,3,0
88332,2.0037,3,91
88333,1.7598,3,84
88334,2.151,3,8
88335,2.2433,3,96
88336,2.1645,3,91
88337,1.9655,3,88
88338,1.9426,3,96
88339,1.9955,3,6
88340,2.0758,3,15
88341,2.0977,3,87
88342,2.0816,4,14
88343,2.3122,3,20
88344,1.9328,3,87
88345,1.8738,3,1
88346,1.8177,3,90
88347,2.2174,3,93
88348,2.2839,3,84
88349,2.1093,3,12
88350,2.1317,3,0
88351,2.0182,3,85
88352,1.9691,3,87
88353,2.2909,3,11
88354,1.9003,3,86
88355,1.8414,3,14
88356,2.1145,3,88
88357,2.0951,3,8
88358,2.0919,3,96
88359,1.9336,3,14
88360,2.1966,3,9
88361,1.8053,3,4
88362,1.7062,3,86
88363,2.0469,3,84
88364,2.228,3,85
88365,1.7784,3,87
88366,2.1777,3,10
88367,1.9922,3,1
88368,1.9793,3,8
88369,1.9459,3,16
88370,2.1025,3,87
88371,2.5136,3,98
88372,2.1559,3,86
88373,2.2732,3,4
88374,2.1125,3,2
88375,2.0008,3,94
88376,1.9668,3,87
88377,2.0121,3,82
88378,2.0599,3,86
88379,2.0746,3,88
88380,1.8299,3,14
88381,2.2594,3,95
88382,1.9858,3,90
88383,2.0622,3,8
88384,1.8308,3,94
88385,1.9353,3,6
88386,2.268,3,16
88387,2.1854,3,4
88388,2.2191,3,100
88389,2.1121,3,84
88390,1.9415,3,87
88391,2.1147,3,88
88392,2.2876,3,12
88393,2.1318,3,88
88394,1.9619,3,14
88395,2.0013,3,16
88396,1.675,3,12
88397,1.9911,3,11
88398,1.7855,3,8
88399,2.2026,3,12
88400,2.1125,3,8
88401,2.0098,3,17
88402,2.2024,3,91
88403,2.0934,3,89
88404,1.7369,3,14
88405,1.9365,3,17
88406,1.7101,3,85
88407,2.2954,3,90
88408,2.5158,3,97
88409,2.1313,3,5
88410,1.9942,3,1
88411,2.543,3,89
88412,2.0916,3,21
88413,1.5268,3,89
88414,2.2683,3,94
88415,2.3736,3,14
88416,1.6952,3,11
88417,2.226,3,11
88418,2.325,3,96
88419,2.1653,3,95
88420,2.2956,3,8
88421,2.2428,3,7
88422,1.8967,3,89
88423,1.8841,3,6
88424,1.9245,3,3
88425,2.098,3,9
88426,2.2943,3,100
88427,2.0457,3,5
88428,2.2779,3,100
88429,2.4408,3,4
88430,1.7868,3,9
88431,2.176,3,95
88432,1.7387,3,10
88433,1.8935,3,5
88434,1.894,3,88
88435,2.0927,3,14
88436,2.0683,3,92
88437,2.0971,3,19
88438,1.9072,3,19
88439,2.1587,3,86
88440,2.0586,3,85
88441,1.4963,3,7
88442,2.2327,3,8
88443,1.9447,3,92
88444,2.2338,3,6
88445,2.1199,3,5
88446,2.3512,3,97
88447,2.2059,3,20
88448,2.0733,3,90
88449,2.194,3,88
88450,2.3715,3,2
88451,2.3386,3,91
88452,1.8738,3,95
88453,2.2499,3,14
88454,2.188,3,92
88455,2.3472,3,7
88456,2.3538,3,16
88457,2.1698,3,87
88458,2.3079,3,88
88459,2.0493,3,91
88460,2.0442,3,92
88461,1.8625,3,94
88462,2.3983,3,9
88463,1.9092,3,3
88464,2.1326,3,13
88465,2.2802,3,88
88466,2.332,3,90
88467,1.9065,3,92
88468,2.1994,3,94
88469,2.3919,3,3
88470,1.9478,3,7
88471,1.9388,3,16
88472,2.4699,3,82
88473,1.9839,3,94
88474,2.0693,3,13
88475,1.8825,3,84
88476,1.7285,3,21
88477,2.0728,3,6
88478,2.0514,3,93
88479,2.3573,3,93
88480,2.1569,3,88
88481,1.9243,3,93
88482,1.8927,3,13
88483,2.0134,3,9
88484,2.2897,4,9
88485,2.0043,3,85
88486,2.4661,3,6
88487,2.3129,3,3
88488,2.2186,3,87
88489,1.8388,3,95
88490,2.3574,3,89
88491,1.7679,3,13
88492,2.1368,3,3
88493,2.033,3,78
88494,2.0967,3,99
88495,1.8024,3,86
88496,2.0936,3,88
88497,1.8719,3,0
88498,1.831,3,5
88499,1.996,3,2
88500,2.2662,3,14
88501,2.1511,3,89
88502,2.2179,3,96
88503,2.1019,3,81
88504,2.1271,3,90
88505,2.4064,3,14
88506,2.0624,3,91
88507,2.0523,3,4
88508,2.1532,3,91
88509,1.9062,3,94
88510,2.1945,3,13
88511,2.1234,3,87
88512,2.243,3,17
88513,1.8655,3,11
88514,2.3942,3,88
88515,1.779,3,96
88516,2.0031,3,5
88517,2.1034,3,15
88518,2.3795,3,91
88519,2.2554,3,91
88520,1.9022,3,85
88521,2.0326,3,18
88522,1.7148,3,5
88523,1.9523,3,95
88524,2.0929,3,92
88525,2.2501,3,18
88526,1.8079,3,3
88527,2.0872,3,87
88528,2.0376,3,100
88529,2.1675,3,5
88530,2.0362,3,12
88531,1.7718,2,85
88532,2.2474,3,85
88533,2.2962,3,8
88534,2.1262,3,92
88535,2.4713,3,0
88536,2.1791,3,4
88537,2.2028,3,94
88538,2.1028,3,11
88539,2.2529,3,90
88540,1.9241,3,92
88541,2.1924,3,7
88542,1.9327,3,13
88543,2.1417,3,87
88544,2.4163,3,86
88545,1.8629,3,13
88546,1.8809,3,18
88547,2.0715,3,92
88548,2.0407,3,84
88549,1.7356,3,11
88550,1.724,3,10
88551,1.9602,3,95
88552,2.1263,3,98
88553,2.3961,3,90
88554,2.4633,3,13
88555,1.8806,3,2
88556,2.363,3,87
88557,2.0035,3,91
88558,1.9729,3,9
88559,1.7431,3,6
88560,2.2102,3,95
88561,1.9971,3,83
88562,1.9141,3,15
88563,2.1471,3,4
88564,1.9807,3,92
88565,2.1605,3,87
88566,2.0279,3,100
88567,1.9885,3,89
88568,2.1091,3,88
88569,2.1703,3,14
88570,2.1095,3,3
88571,2.0242,3,1
88572,1.9262,3,11
88573,2.205,3,9
88574,2.3111,3,14
88575,1.9109,3,99
88576,2.0119,3,87
88577,1.9276,3,17
88578,2.2469,3,11
88579,1.8801,3,90
88580,1.6846,3,94
88581,2.2442,3,87
88582,1.512,3,6
88583,2.1991,3,87
88584,2.1624,3,18
88585,2.0094,3,92
88586,1.807,3,84
88587,2.0271,3,84
88588,2.0247,3,90
88589,2.1796,3,93
88590,2.4729,3,93
88591,2.1445,3,0
88592,2.0452,3,10
88593,2.4483,3,2
88594,1.7253,3,83
88595,2.3816,3,15
88596,2.175,3,82
88597,1.9833,3,15
88598,2.0474,3,19
88599,1.9534,3,89
88600,1.9453,3,11
88601,1.7522,3,91
88602,1.9814,3,97
88603,2.454,3,94
88604,2.2775,3,80
88605,2.1442,3,99
88606,2.0223,3,82
88607,1.5998,3,85
88608,2.2394,3,95
88609,2.1067,3,89
88610,2.0709,3,90
88611,2.3036,3,80
88612,2.3639,3,91
88613,2.1339,3,16
88614,2.5197,3,97
88615,2.0624,3,85
88616,2.1095,3,82
88617,1.9198,3,7
88618,2.1435,3,7
88619,2.0789,3,92
88620,2.2336,3,16
88621,2.0101,3,9
88622,2.074,3,3
88623,1.9323,3,97
88624,1.94,3,10
88625,2.3922,3,20
88626,2.2571,3,88
88627,2.1291,3,8
88628,2.0797,3,16
88629,2.1122,3,90
88630,2.0621,3,17
88631,1.726,3,10
88632,2.1365,3,90
88633,2.1769,3,4
88634,1.7358,3,93
88635,2.0635,3,90
88636,2.0837,3,88
88637,1.8703,3,97
88638,2.1468,3,11
88639,2.1142,3,12
88640,1.9113,3,8
88641,1.687,3,94
88642,2.0034,3,91
88643,2.1472,3,8
88644,2.4166,3,84
88645,1.9691,3,90
88646,2.1036,3,94
88647,2.0784,3,11
88648,2.1085,3,18
88649,2.0913,3,98
88650,2.0988,3,10
88651,2.0134,3,89
88652,2.1412,3,90
88653,1.9236,3,6
88654,2.082,3,4
88655,2.0856,3,87
88656,1.9432,3,7
88657,1.7849,3,11
88658,2.1003,3,93
88659,2.2199,3,5
88660,2.2426,3,96
88661,2.0114,3,9
88662,2.0956,3,14
88663,1.8958,3,9
88664,2.2817,3,13
88665,1.8498,3,12
88666,2.0909,3,79
88667,1.9804,3,91
88668,1.7268,3,92
88669,2.3248,3,91
88670,2.3068,3,3
88671,2.1851,3,87
88672,2.0344,3,77
88673,1.892,3,12
88674,1.8824,3,11
88675,1.8557,3,89
88676,2.2409,3,13
88677,1.9774,3,89
88678,1.9311,3,90
88679,2.1896,3,10
88680,2.0689,3,10
88681,2.2522,3,85
88682,2.1413,3,12
88683,1.9936,3,13
88684,2.2153,3,84
88685,2.3687,3,5
88686,2.0067,3,10
88687,1.9701,3,6
88688,2.4183,3,91
88689,1.6085,3,11
88690,2.5238,3,26
88691,2.1426,3,17
88692,2.0664,3,92
88693,1.8551,3,83
88694,1.9579,3,18
88695,2.2561,3,85
88696,2.0043,3,14
88697,2.1066,3,89
88698,1.9457,3,6
88699,2.0826,3,13
88700,1.9259,3,9
88701,2.3437,3,87
88702,2.0535,3,96
88703,2.0366,3,13
88704,1.8101,3,86
88705,2.2853,3,90
88706,1.8831,3,8
88707,1.989,3,7
88708,1.6514,3,87
88709,2.2547,3,12
88710,2.2728,3,13
88711,2.1514,3,97
88712,1.9269,3,5
88713,2.1223,3,84
88714,1.7336,3,85
88715,2.1594,3,12
88716,2.1856,3,21
88717,2.1624,3,92
88718,1.993,3,87
88719,2.2273,3,88
88720,2.0496,3,16
88721,1.9073,3,93
88722,1.8214,3,94
88723,2.0357,3,87
88724,2.3377,3,7
88725,1.6391,3,95
88726,2.0014,3,4
88727,1.9422,3,13
88728,2.0842,3,81
88729,2.0526,2,87
88730,2.1995,3,91
88731,2.4953,3,90
88732,2.0888,3,95
88733,2.2496,3,92
88734,2.6226,3,16
88735,2.0337,3,16
88736,1.7688,3,88
88737,2.2104,3,94
88738,2.5595,3,8
88739,2.0695,3,89
88740,2.3607,3,98
88741,2.0736,3,97
88742,2.2722,3,5
88743,1.6199,3,89
88744,2.2657,3,13
88745,2.2691,3,89
88746,2.1002,3,7
88747,2.174,3,99
88748,1.8314,3,90
88749,2.0781,3,86
88750,2.2145,3,12
88751,1.8535,3,5
88752,2.046,3,14
88753,1.9844,3,92
88754,2.3362,3,6
88755,2.4881,3,18
88756,2.1012,3,94
88757,1.6656,3,86
88758,1.4721,3,10
88759,1.7478,3,92
88760,1.8583,3,6
88761,1.9093,3,88
88762,1.8833,3,11
88763,2.1351,3,90
88764,2.353,3,92
88765,2.3571,3,90
88766,1.9799,3,81
88767,2.3208,2,11
88768,2.1459,3,93
88769,2.379,3,0
88770,2.2494,3,92
88771,2.2196,3,87
88772,2.0389,3,97
88773,2.1106,3,87
88774,2.4643,3,82
88775,2.244,3,6
88776,2.1194,3,85
88777,2.2413,3,13
88778,2.0573,3,88
88779,2.044,3,93
88780,1.9042,3,8
88781,2.2096,3,19
88782,2.1305,3,94
88783,2.1077,3,8
88784,2.0578,3,86
88785,1.7059,3,84
88786,2.3222,4,91
88787,1.9875,3,90
88788,1.832,3,98
88789,2.1219,3,12
88790,2.1407,3,84
88791,2.0208,3,4
88792,1.8655,3,12
88793,2.1575,3,89
88794,2.0181,3,4
88795,2.0533,3,84
88796,2.2384,3,12
88797,1.8113,3,93
88798,2.2325,3,7
88799,2.2446,3,84
88800,2.0636,3,12
88801,2.1762,3,6
88802,2.0787,3,9
88803,2.1533,3,96
88804,2.0649,3,12
88805,2.3391,3,12
88806,1.8638,3,15
88807,2.0148,3,16
88808,1.9445,3,89
88809,1.967,3,90
88810,2.6574,3,11
88811,1.9976,3,91
88812,2.1068,3,87
88813,2.3068,3,13
88814,2.0042,3,11
88815,2.2871,3,5
88816,2.135,3,92
88817,2.3071,3,7
88818,2.1779,3,82
88819,1.9556,3,88
88820,2.1558,3,19
88821,2.0609,3,90
88822,1.8097,3,88
88823,1.9008,3,83
88824,2.0392,3,0
88825,1.8446,3,13
88826,2.3306,3,8
88827,2.2629,3,91
88828,1.7412,3,88
88829,2.1627,4,87
88830,2.398,3,95
88831,2.0633,3,10
88832,1.9956,3,94
88833,2.4224,3,87
88834,2.1261,3,92
88835,2.1639,3,11
88836,2.3547,3,1
88837,1.8933,3,89
88838,1.8821,3,92
88839,1.9675,3,86
88840,2.2902,3,86
88841,1.6868,3,12
88842,2.036,3,96
88843,2.0108,3,83
88844,1.9421,3,85
88845,2.1471,3,93
88846,2.1196,3,7
88847,1.8967,3,89
88848,1.9222,3,12
88849,2.3974,3,10
88850,2.2554,3,12
88851,2.232,3,88
88852,2.3211,3,89
88853,1.9317,3,83
88854,2.1779,3,12
88855,2.1759,3,0
88856,2.196,3,7
88857,1.8224,3,8
88858,2.128,3,88
88859,2.3291,3,86
88860,2.1205,3,91
88861,2.0586,3,10
88862,1.8427,3,87
88863,2.2855,3,87
88864,2.0385,3,11
88865,2.2222,3,91
88866,1.9087,3,99
88867,1.9518,3,6
88868,2.147,3,92
88869,2.156,3,87
88870,1.8542,3,10
88871,2.1665,3,95
88872,2.3071,3,22
88873,2.2525,3,88
88874,2.2766,3,87
88875,2.0688,3,19
88876,2.4061,3,15
88877,2.1532,3,78
88878,1.9843,3,5
88879,2.0,3,3
88880,2.0055,3,17
88881,2.2549,3,8
88882,2.1209,3,18
88883,2.2144,3,12
88884,2.2003,3,14
88885,2.0674,3,87
88886,2.2233,3,89
88887,2.1021,3,10
88888,2.0951,3,87
88889,2.058,3,88
88890,1.9435,3,96
88891,2.0623,3,86
88892,2.1419,3,4
88893,2.0975,3,17
88894,1.7265,3,4
88895,2.1151,3,5
88896,2.2986,3,90
88897,1.7002,3,90
88898,1.9852,3,19
88899,2.0641,3,85
88900,2.0167,4,91
88901,1.8412,3,3
88902,2.528,3,14
